Id;DocumentoCliente;DataEvento;TipoEvento;TipoAcesso;IdAtendente;Pagina;Atividade;LogErro;Origem
666095;111.111.115-82;2019-01-07 10:04:27.8200000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
13933;111.111.115-83;2018-06-28 17:37:53.8630000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
13934;111.111.115-84;2018-06-28 17:38:15.1570000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;;NULL
13935;111.111.115-85;2018-06-28 17:38:48.5900000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
13936;111.111.115-86;2018-06-28 17:39:03.3730000;1;2;00000000-0000-0000-0000-000000000001;16;Criação em FALE_CONOSCO;Criação de Fale Conosco, CYR-1770864-L9H2;NULL
13937;111.111.115-87;2018-06-28 17:39:03.9930000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;;NULL
13938;111.111.115-88;2018-06-28 17:39:15.3030000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;;NULL
13941;111.111.115-89;2018-06-28 17:39:35.1630000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;;NULL
13943;111.111.115-90;2018-06-28 17:39:38.8470000;2;2;780DE954-B16B-E711-9428-005056ACE682;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
13945;111.111.115-91;2018-06-28 17:40:30.4230000;2;2;780DE954-B16B-E711-9428-005056ACE682;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
13946;111.111.115-92;2018-06-28 17:40:46.0000000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13948;111.111.115-93;2018-06-28 17:41:21.6930000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13949;111.111.115-94;2018-06-28 17:41:32.6630000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
13951;111.111.115-95;2018-06-28 17:41:56.1100000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
13952;111.111.115-96;2018-06-28 17:42:02.4770000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13955;111.111.115-97;2018-06-28 17:43:17.5930000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13956;111.111.115-98;2018-06-28 17:43:26.0700000;2;2;00000000-0000-0000-0000-000000000001;2;Visualização da DADOS_CADASTRAIS;;NULL
13957;111.111.115-99;2018-06-28 17:43:34.1330000;2;2;00000000-0000-0000-0000-000000000001;19;Visualização da ASSISTENCIA_TECNICA;;NULL
13967;111.111.116-01;2018-06-28 17:46:42.7830000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13971;111.111.116-02;2018-06-28 17:48:40.3400000;2;2;00000000-0000-0000-0000-000000000001;19;Visualização da ASSISTENCIA_TECNICA;;NULL
13974;111.111.116-03;2018-06-28 17:49:34.2730000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13977;111.111.116-04;2018-06-28 17:49:51.8900000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13979;111.111.116-05;2018-06-28 17:50:46.8700000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
13980;111.111.116-06;2018-06-28 17:51:14.4870000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
13981;111.111.116-07;2018-06-28 17:51:32.2470000;2;2;00000000-0000-0000-0000-000000000001;19;Visualização da ASSISTENCIA_TECNICA;;NULL
13982;111.111.116-08;2018-06-28 17:52:04.0800000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
13983;111.111.116-09;2018-06-28 17:52:10.0600000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
14611;111.111.116-10;2018-06-29 08:56:55.0370000;2;2;97B9F977-E350-E111-B22E-0026B97D92FF;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
14612;111.111.116-11;2018-06-29 08:57:01.5670000;2;2;97B9F977-E350-E111-B22E-0026B97D92FF;9;Visualização da FINANCEIRO_MEUS_BOLETOS;Download de Boleto;NULL
14613;111.111.116-12;2018-06-29 09:00:04.6030000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14614;111.111.116-13;2018-06-29 09:00:15.7070000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
14615;111.111.116-14;2018-06-29 09:01:17.4530000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
14616;111.111.116-15;2018-06-29 09:02:13.7930000;2;2;00000000-0000-0000-0000-000000000001;7;Visualização da DOCUMENTOS;;NULL
14617;111.111.116-16;2018-06-29 09:02:46.3570000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14618;111.111.116-17;2018-06-29 09:03:34.4530000;2;2;1FA6C7F4-653A-E711-9428-005056ACE682;1;Visualização da HOME;;NULL
14619;111.111.116-18;2018-06-29 09:04:53.6070000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
14620;111.111.116-19;2018-06-29 09:05:43.1900000;2;2;72FAD97D-9248-E811-80C0-005056955165;1;Visualização da HOME;;NULL
14621;111.111.116-20;2018-06-29 09:06:02.1400000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14622;111.111.116-21;2018-06-29 09:06:50.3600000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
14623;111.111.116-22;2018-06-29 09:06:50.6700000;2;2;00000000-0000-0000-0000-000000000001;7;Visualização da DOCUMENTOS;;NULL
14624;111.111.116-23;2018-06-29 09:08:46.7000000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
14625;111.111.116-24;2018-06-29 09:09:07.9700000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14626;111.111.116-25;2018-06-29 09:09:12.1770000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14627;111.111.116-26;2018-06-29 09:09:22.1470000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14628;111.111.116-27;2018-06-29 09:09:23.9770000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
14629;111.111.116-28;2018-06-29 09:09:35.5200000;2;2;A2CADC92-2E68-E811-80C0-005056955165;1;Visualização da HOME;;NULL
14630;111.111.116-29;2018-06-29 09:09:38.9770000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
14631;111.111.116-30;2018-06-29 09:09:39.4000000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
14632;111.111.116-31;2018-06-29 09:10:09.6930000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
14633;111.111.116-32;2018-06-29 09:10:37.2930000;2;2;00000000-0000-0000-0000-000000000001;2;Visualização da DADOS_CADASTRAIS;;NULL
14634;111.111.116-33;2018-06-29 09:11:06.0400000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
14635;111.111.116-34;2018-06-29 09:11:15.0200000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
14636;111.111.116-35;2018-06-29 09:11:30.8400000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14637;111.111.116-36;2018-06-29 09:16:43.0370000;3;2;00000000-0000-0000-0000-000000000001;2;Atualização em DADOS_CADASTRAIS;Erro na atualização de Cadastro, Erro ao Atualizar Pessoa Fisica Server Error;NULL
14638;111.111.116-37;2018-06-29 09:22:25.4470000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14639;111.111.116-38;2018-06-29 09:26:32.5530000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
14640;111.111.116-39;2018-06-29 09:26:33.5800000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14641;111.111.116-40;2018-06-29 09:26:35.6270000;2;2;02E876E7-4030-E711-941B-001DD8200008;1;Visualização da HOME;;NULL
14642;111.111.116-41;2018-06-29 09:26:37.3300000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14643;111.111.116-42;2018-06-29 09:26:44.7200000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14644;111.111.116-43;2018-06-29 09:26:47.0630000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14645;111.111.116-44;2018-06-29 09:26:54.5670000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
14646;111.111.116-45;2018-06-29 09:31:24.4830000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
14647;111.111.116-46;2018-06-29 09:31:45.3470000;2;2;02E876E7-4030-E711-941B-001DD8200008;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
14648;111.111.116-47;2018-06-29 09:36:25.2770000;2;2;325C65C1-0C6A-E611-9414-001DD8200008;1;Visualização da HOME;;NULL
14649;111.111.116-48;2018-06-29 09:36:25.4730000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14650;111.111.116-49;2018-06-29 10:02:27.3600000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14651;111.111.116-50;2018-06-29 10:07:37.1200000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14652;111.111.116-51;2018-06-29 10:09:25.4400000;2;2;00000000-0000-0000-0000-000000000001;17;Visualização da DUVIDAS_FREQUENTES;;NULL
14653;111.111.116-52;2018-06-29 10:16:04.4030000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14654;111.111.116-53;2018-06-29 10:17:27.9900000;2;2;3AF10F1D-7F7B-E711-9428-005056ACE682;1;Visualização da HOME;;NULL
14655;111.111.116-54;2018-06-29 10:21:00.4170000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14656;111.111.116-55;2018-06-29 10:21:08.8870000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14657;111.111.116-56;2018-06-29 10:22:42.2730000;2;2;AB74C070-89F6-E511-9401-001DD8200008;1;Visualização da HOME;;NULL
14659;111.111.116-57;2018-06-29 10:25:14.9970000;2;2;54032D0D-7972-E511-9406-001DD8200001;1;Visualização da HOME;;NULL
14661;111.111.116-58;2018-06-29 10:25:33.3300000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14662;111.111.116-59;2018-06-29 10:26:53.4430000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14665;111.111.116-60;2018-06-29 10:27:49.5300000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14666;111.111.116-61;2018-06-29 10:27:49.5470000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14667;111.111.116-62;2018-06-29 10:27:49.8370000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14670;111.111.116-63;2018-06-29 10:27:56.2830000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14672;111.111.116-64;2018-06-29 10:28:07.4270000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14673;111.111.116-65;2018-06-29 10:28:12.7870000;2;2;00000000-0000-0000-0000-000000000001;2;Visualização da DADOS_CADASTRAIS;;NULL
13900;111.111.116-66;2018-06-28 17:34:49.3600000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
13901;111.111.116-67;2018-06-28 17:34:50.8870000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
13902;111.111.116-68;2018-06-28 17:34:57.5300000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
13903;111.111.116-69;2018-06-28 17:35:13.5500000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
13906;111.111.116-70;2018-06-28 17:35:30.1430000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13907;111.111.116-71;2018-06-28 17:35:30.5070000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
13911;111.111.116-72;2018-06-28 17:35:53.3030000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13912;111.111.116-73;2018-06-28 17:35:58.6100000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
13915;111.111.116-74;2018-06-28 17:36:01.6930000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;Visualizar Boleto;NULL
13917;111.111.116-75;2018-06-28 17:36:02.1030000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
13918;111.111.116-76;2018-06-28 17:36:05.0430000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
13920;111.111.116-77;2018-06-28 17:36:13.3800000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
13921;111.111.116-78;2018-06-28 17:36:15.7930000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
13922;111.111.116-79;2018-06-28 17:36:21.1330000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13929;111.111.116-80;2018-06-28 17:36:57.6830000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
13939;111.111.116-81;2018-06-28 17:39:23.0330000;2;2;00000000-0000-0000-0000-000000000001;7;Visualização da DOCUMENTOS;;NULL
13940;111.111.116-82;2018-06-28 17:39:28.3230000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13942;111.111.116-83;2018-06-28 17:39:37.5100000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13944;111.111.116-84;2018-06-28 17:40:07.7570000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
13947;111.111.116-85;2018-06-28 17:41:05.0100000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
13950;111.111.116-86;2018-06-28 17:41:34.2600000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
13953;111.111.116-87;2018-06-28 17:42:29.1770000;2;2;00000000-0000-0000-0000-000000000001;19;Visualização da ASSISTENCIA_TECNICA;;NULL
13954;111.111.116-88;2018-06-28 17:42:40.3830000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
13958;111.111.116-89;2018-06-28 17:43:52.0600000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13959;111.111.116-90;2018-06-28 17:44:32.4930000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
13960;111.111.116-91;2018-06-28 17:45:13.1800000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13961;111.111.116-92;2018-06-28 17:45:45.4300000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13962;111.111.116-93;2018-06-28 17:45:54.1670000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13963;111.111.116-94;2018-06-28 17:46:02.3100000;2;2;00000000-0000-0000-0000-000000000001;7;Visualização da DOCUMENTOS;;NULL
13964;111.111.116-95;2018-06-28 17:46:16.2000000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
13965;111.111.116-96;2018-06-28 17:46:22.0500000;2;2;00000000-0000-0000-0000-000000000001;10;Visualização da FINANCEIRO_INFORME_RENDIMENTOS;;NULL
13966;111.111.116-97;2018-06-28 17:46:41.7570000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
13968;111.111.116-98;2018-06-28 17:46:47.1730000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
13969;111.111.116-99;2018-06-28 17:47:31.4130000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13970;111.111.117-01;2018-06-28 17:48:08.9530000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
13972;111.111.117-02;2018-06-28 17:49:26.5130000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
13973;111.111.117-03;2018-06-28 17:49:31.9470000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
13975;111.111.117-04;2018-06-28 17:49:44.8670000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
13976;111.111.117-05;2018-06-28 17:49:49.6270000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
13978;111.111.117-06;2018-06-28 17:50:05.9270000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
13986;111.111.117-07;2018-06-28 17:52:58.3030000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13994;111.111.117-08;2018-06-28 17:54:48.7130000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13997;111.111.117-09;2018-06-28 17:55:31.9630000;2;2;00000000-0000-0000-0000-000000000001;7;Visualização da DOCUMENTOS;;NULL
14000;111.111.117-10;2018-06-28 17:55:50.4570000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
14005;111.111.117-11;2018-06-28 17:57:10.5330000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14007;111.111.117-12;2018-06-28 17:57:51.6230000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14008;111.111.117-13;2018-06-28 17:57:59.1400000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
14009;111.111.117-14;2018-06-28 17:58:06.1800000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
14010;111.111.117-15;2018-06-28 17:58:16.2130000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
14011;111.111.117-16;2018-06-28 17:58:29.4600000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
14013;111.111.117-17;2018-06-28 17:58:59.5730000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
14014;111.111.117-18;2018-06-28 17:59:05.8270000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
14017;111.111.117-19;2018-06-28 18:01:38.1570000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14018;111.111.117-20;2018-06-28 18:01:41.8000000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14019;111.111.117-21;2018-06-28 18:01:46.5930000;2;2;7AA52A9D-B618-E711-941A-001DD8200008;1;Visualização da HOME;;NULL
14020;111.111.117-22;2018-06-28 18:01:50.9600000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14021;111.111.117-23;2018-06-28 18:02:01.4800000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
14023;111.111.117-24;2018-06-28 18:02:13.1100000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
14024;111.111.117-25;2018-06-28 18:02:18.2830000;2;2;7AA52A9D-B618-E711-941A-001DD8200008;6;Visualização da BENEFICIOS_VOCE;;NULL
14026;111.111.117-26;2018-06-28 18:02:37.4700000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
14027;111.111.117-27;2018-06-28 18:03:06.7730000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;Download de Boleto;NULL
14028;111.111.117-28;2018-06-28 18:03:06.9670000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;Visualizar Boleto;NULL
14029;111.111.117-29;2018-06-28 18:03:07.3800000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
14030;111.111.117-30;2018-06-28 18:03:22.8500000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
14031;111.111.117-31;2018-06-28 18:03:29.1700000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
14032;111.111.117-32;2018-06-28 18:03:37.6800000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
14033;111.111.117-33;2018-06-28 18:04:23.1500000;2;2;7AA52A9D-B618-E711-941A-001DD8200008;7;Visualização da DOCUMENTOS;;NULL
14034;111.111.117-34;2018-06-28 18:04:35.6170000;2;2;7AA52A9D-B618-E711-941A-001DD8200008;7;Visualização da DOCUMENTOS;;NULL
13984;111.111.117-35;2018-06-28 17:52:14.8700000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13985;111.111.117-36;2018-06-28 17:52:26.4000000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
13987;111.111.117-37;2018-06-28 17:53:11.5470000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
13988;111.111.117-38;2018-06-28 17:53:24.6000000;2;2;00000000-0000-0000-0000-000000000001;7;Visualização da DOCUMENTOS;;NULL
13989;111.111.117-39;2018-06-28 17:53:44.2830000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
13990;111.111.117-40;2018-06-28 17:53:51.7870000;2;2;00000000-0000-0000-0000-000000000001;7;Visualização da DOCUMENTOS;;NULL
14548;111.111.117-41;2018-06-29 08:19:58.9200000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14549;111.111.117-42;2018-06-29 08:20:20.5070000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
14550;111.111.117-43;2018-06-29 08:20:38.1700000;3;2;00000000-0000-0000-0000-000000000001;2;Atualização em DADOS_CADASTRAIS;Erro na atualização de Cadastro, Erro ao Atualizar Pessoa Fisica Server Error;NULL
14551;111.111.117-44;2018-06-29 08:21:11.8800000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Impressão Posição Financeira;NULL
14560;111.111.117-45;2018-06-29 08:30:26.1400000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14561;111.111.117-46;2018-06-29 08:30:37.1600000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
14563;111.111.117-47;2018-06-29 08:30:56.3030000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;Download de Boleto;NULL
14780;111.111.117-48;2018-06-29 10:42:43.5100000;2;2;00000000-0000-0000-0000-000000000001;2;Visualização da DADOS_CADASTRAIS;;NULL
14783;111.111.117-49;2018-06-29 10:42:58.4600000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14785;111.111.117-50;2018-06-29 10:43:11.1430000;3;2;00000000-0000-0000-0000-000000000001;2;Atualização em DADOS_CADASTRAIS;Atualização de Cadastro;NULL
14786;111.111.117-51;2018-06-29 10:43:13.9100000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
14787;111.111.117-52;2018-06-29 10:43:14.7370000;2;2;00000000-0000-0000-0000-000000000001;2;Visualização da DADOS_CADASTRAIS;;NULL
14788;111.111.117-53;2018-06-29 10:43:37.8100000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14789;111.111.117-54;2018-06-29 10:43:38.6000000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;Visualizar Boleto;NULL
14790;111.111.117-55;2018-06-29 10:43:39.3000000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
14792;111.111.117-56;2018-06-29 10:43:43.1770000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
14793;111.111.117-57;2018-06-29 10:43:50.3200000;2;2;00000000-0000-0000-0000-000000000001;10;Visualização da FINANCEIRO_INFORME_RENDIMENTOS;;NULL
14794;111.111.117-58;2018-06-29 10:43:52.1100000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
14795;111.111.117-59;2018-06-29 10:43:57.3470000;2;2;780DE954-B16B-E711-9428-005056ACE682;1;Visualização da HOME;;NULL
14796;111.111.117-60;2018-06-29 10:44:00.3730000;2;2;00000000-0000-0000-0000-000000000001;7;Visualização da DOCUMENTOS;;NULL
14797;111.111.117-61;2018-06-29 10:44:11.9300000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
14798;111.111.117-62;2018-06-29 10:44:16.5230000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
14799;111.111.117-63;2018-06-29 10:44:17.8100000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
14800;111.111.117-64;2018-06-29 10:44:22.9930000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
14801;111.111.117-65;2018-06-29 10:44:26.8030000;2;2;AB74C070-89F6-E511-9401-001DD8200008;1;Visualização da HOME;;NULL
14802;111.111.117-66;2018-06-29 10:44:37.2900000;2;2;AB74C070-89F6-E511-9401-001DD8200008;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
