Id;DataAcesso;Hash;DataExpiracao;Cliente;TipoAcesso;LoginAtendente;TipoSessao;Origem
1015;2018-06-27 10:21:38.850;5d08a4fa004944d713bb2ebd1165db60f166464454c3e31651cb670bcb1a7c74bd5ff28275270f2ba9db33c9fe3207c8afd174edd54c386615c2dcf199786c71;2018-06-27 11:51:40.473;111.111.117-01;2;CA4C4CEE-CBD7-E311-83B0-02BFC0A801BB;NULL;NULL
1016;2018-06-27 10:22:02.740;43cd10362ec7b73d4bbb2bd24a5505936e9d1cad658a8b5a933f165c491e690bd784433af806772261b1bf74ce65234718de45921bfa09be8f9708b25e1909f8;2018-06-27 11:52:04.180;111.111.117-02;1;NULL;NULL;NULL
1017;2018-06-27 10:22:10.543;3caac40f62b893bfc7f252d6330db79b926af3fd1ca1cccf6b70393a842e1c951479eb88dcc09bbf86e8a839b1882de1358b476ada0157dfcdd5420b02faf930;2018-06-27 11:53:03.077;111.111.117-03;1;NULL;NULL;NULL
1018;2018-06-27 10:22:31.280;09820b6ad0e2721a22e4c1fbfcc734dfbff9b93d6f0d39e12e0f15873f066db866d4f9995cf7157bd291362e8494dab7e03042873144b8808e8e5178c6c228bc;2018-06-27 11:52:31.280;111.111.117-04;1;NULL;NULL;NULL
1019;2018-06-27 10:22:42.370;93281cacbf0b3b1771bbc9891da98ec07c638f4fcc8148a934b2b15cabc0b8c4c82b9521a64e9e9d14166d0593334bd4328112cb23f87b9b225a06ebfb8dc856;2018-06-27 11:52:51.987;111.111.117-05;3;NULL;NULL;NULL
1020;2018-06-27 10:23:06.123;55b9e6c0deb47e85dc287dfc6f4000229a13ed284962ddb68858778deb98be02b208c62a945215d459d6696670a694778f700b079675d8eb14d30d9d2c6be925;2018-06-27 11:53:07.377;111.111.117-06;2;3A7FB741-0C6A-E611-9414-001DD8200008;NULL;NULL
1021;2018-06-27 10:23:46.827;a80fe2dd2934d5b4484a30c25fd960e717aa9746fbbab98e63f76ab2c673b12512448a6a995bde39bf0279c814984f2a58dda359c2df216fde529b3c04ccf622;2018-06-27 12:11:05.510;111.111.117-07;1;NULL;NULL;NULL
1022;2018-06-27 10:24:13.850;7f50573a883dd8a10d3543198cd387f9a38ca5ab8ef54312513532f7e13a6acca34d61da09f3373f3659bcadf8b14b950e6f55e1b51104920f6211bda30dac1d;2018-06-27 11:54:15.603;111.111.117-08;1;NULL;NULL;NULL
1023;2018-06-27 10:24:17.627;245a7d4a14c20a9cd96a21b439a7f978e6f70b15ed762f003c7c51f4f9f7e29fbc78b487ba59685cc2c8a8c5901ffed7a1aa942eb5531f0cb07439222aa398c8;2018-06-27 11:54:34.083;111.111.117-09;2;27168365-8D1B-E711-941D-001DD8200001;NULL;NULL
1024;2018-06-27 10:24:27.007;23a43da19e9d559b20a1690c51fd7a5efb659be12fcf33f90e8a3bc462807cd7f2c8394b6f6b058b07f7e8849ea71baaf516d7c46381a221043e5c8b4aafedfb;2018-06-27 11:54:28.143;111.111.117-10;3;NULL;NULL;NULL
1025;2018-06-27 10:24:38.270;1351402a6f71d5662aade08273500f023160dbc77776372103265a35cc23f5e1ad38a21761e6f0c1f6aebd4731e6f396c710359292f4daa0c1e56bf88c4b86ec;2018-06-27 11:54:38.270;111.111.117-11;1;NULL;NULL;NULL
1026;2018-06-27 10:24:43.830;01bbbcb8b55b8d97e0dcab8e742420dd20c1fb4c12ed1ef66f95833353da8a6190937302161759269a6afbfda90b6b947dc1a1c691dfda5440504ecd63a36226;2018-06-27 12:13:07.900;111.111.117-12;1;NULL;NULL;NULL
1027;2018-06-27 10:24:54.360;a99742ec7e85cbcdbd4831088d05419f717dd2c2944679b1b02969d751f03b2e4d3c0953a59eedcb0d131802ad54fdbebc6ec17c516c355d008f42f25aaa310b;2018-06-27 11:54:54.360;111.111.117-13;1;NULL;NULL;NULL
1028;2018-06-27 10:24:57.310;60ae73841b9b5328095df1580b60ed7aa596958f29e8191089fba1af90ca5cef8f54990cf6505aca692947271cc06a42deb45024f336b89aef690bdfab0e2c2b;2018-06-27 11:54:57.310;111.111.117-14;1;NULL;NULL;NULL
1029;2018-06-27 10:25:02.310;103d227d60dc2b9a5992f084d09af2e5a29ff71dbefaa0746d40e2d5b038d78a68c407e4ed58275b1be51aa77c8840da03da4abb5e91d0f515fe72da726ac99f;2018-06-27 11:55:04.100;111.111.117-15;2;91B28C72-3F76-E811-80C0-005056955165;NULL;NULL
1030;2018-06-27 10:25:10.617;998a591cbc37d45e9eff7b09f9eefc18ab8288fc5ba427cf6e6ed625ded7ad49b62fb3009fd9b3d4c35e33a96f12a3361db12ef340c3c69142017297d7f290a7;2018-06-27 11:55:11.947;111.111.117-16;2;00A18920-CBF2-E111-B994-0026B97E0079;NULL;NULL
1031;2018-06-27 10:25:48.970;1d440dfd6d9ff78bb8ca976da124439d73221790cc6f26e256724a9d953ff657e18554137d67f79d05c5e1bd4983f0db00d03106c150d482fa37bfce4b7885c3;2018-06-27 11:55:50.220;111.111.117-17;2;27168365-8D1B-E711-941D-001DD8200001;NULL;NULL
1032;2018-06-27 10:26:57.580;7a126886ddaa6bf30990880c5a52958bbfb838360b49285e1341e7da19300ba4467aa277167c34dd50aba1aac0d06b70b800e0c6f055753281e632f47e8ccbfc;2018-06-27 11:56:58.583;111.111.117-18;2;3A7FB741-0C6A-E611-9414-001DD8200008;NULL;NULL
1033;2018-06-27 10:27:23.737;e1e535916d106d5d7204c96e8166491e7314ae5ea683f518ca7ee0fc530e56cf46ed40552bc98203a829609953093de49a2499648ba824435d0c901d723376ab;2018-06-27 12:44:59.077;111.111.117-19;1;NULL;NULL;NULL
1034;2018-06-27 10:27:31.953;2dfa034bf3266ab69b0a0442b89d62ffe3ba8841b9f2f04fb711c785f26fed6f1ca8c6d675684963774d9638fc94a0c9ee4dd232c434f0552a1c12dc148be2d2;2018-06-27 12:06:46.993;111.111.117-20;1;NULL;NULL;NULL
1035;2018-06-27 10:28:02.230;8d3f5c5e9a4aefe8e36a4d865dd39b898fbc23b787428b1410a9c0e2740ca0870a78a30520917ef6f3236c043e2dc3e556880c41a30464987f115b88b8ff0da4;2018-06-27 12:40:20.680;111.111.117-21;1;NULL;NULL;NULL
1036;2018-06-27 10:28:10.897;351fb87e1d14cb8021cf0656abe50ea0cec1b865465e896547b7524b7b497c3d648c6761c8af4420160627104fc176234c76ce6efa1f720d9be7e1307e501dfe;2018-06-27 11:58:11.703;111.111.117-22;1;NULL;NULL;NULL
1037;2018-06-27 10:28:43.107;5b451af29111c130a49ed6eb266bd8215e7ae85c40c0cc02d0c6a674cceccbaa4b8a19453bd801d6aa9509b4cf3e889541cef6e1eef4797a16e40d3945fbf7a9;2018-06-27 11:58:43.913;111.111.117-23;3;NULL;NULL;NULL
1038;2018-06-27 10:28:46.893;1663e5d0a2b3d192f8b64035b1ce7a74f56b5bcdbef02408ec47594ddd3d89002abb9eafa4a5817786ecccd615d91d5e158d86305237168bac673802ee2baf33;2018-06-27 11:58:57.300;111.111.117-24;2;B675FDC8-663A-E311-B421-02BFC0A801BB;NULL;NULL
1039;2018-06-27 10:29:01.610;460f58c2444647639752fa59cf7e651736253c7bd318e4602197e831a268e0141b0e92c150cb79984588db692424b8de19e07f90196ff34d1881d476b2399eb2;2018-06-27 11:59:02.583;111.111.117-25;2;3A7FB741-0C6A-E611-9414-001DD8200008;NULL;NULL
1040;2018-06-27 10:29:08.400;c019d7c8a6c85c62f0aafda291b0dfd5165c1aee3ff8a0413aca80550d414f61c3d4487de1e25dc895ee4183eda12b94d4551b00bbd45619df6db95e04720e2a;2018-06-27 12:01:02.637;111.111.117-26;1;NULL;NULL;NULL
1041;2018-06-27 10:30:00.140;7e3e04913d8e15821a95ffe98590e8c05ceecd2df393db15917f1103e5f32224429a5400c010a907c07fea379410b93c3a9596832e50f314e4a16b3e9e73d6d3;2018-06-27 12:00:24.900;111.111.117-27;2;00A18920-CBF2-E111-B994-0026B97E0079;NULL;NULL
1042;2018-06-27 10:30:12.757;f01238d03a6df9a1e853051c95c2ec274822c6552c76d23f0cb6d66e0f5454d729c53e63033891b417d7104855762cfde3e56179af1d4a26365261c22d1d7cbe;2018-06-27 12:05:02.383;111.111.117-28;1;NULL;NULL;NULL
1043;2018-06-27 10:31:11.157;fd94ed2eaff57508504929101d95bc50a66bfd91576cbd2270bb5959aeec82c3add09d7f37183d70358930fd1375402a983728d6b26cdc26555b45a0c3a7bed6;2018-06-27 12:01:13.450;111.111.117-29;1;NULL;NULL;NULL
1044;2018-06-27 10:31:16.690;3f444d0058862b3da63b4a539f0de306d0d8248cc732c46772b4212701940bff5f8b74d128499d737d6b36228bf813c913cfe23e4d8d4c5dbc86380000ef5013;2018-06-27 12:02:29.063;111.111.117-30;2;B675FDC8-663A-E311-B421-02BFC0A801BB;NULL;NULL
1045;2018-06-27 10:31:38.670;d649ce58b242c3bf59643d07780f43b156bcbab67140da4aa6208186e081884478b1cbbdb8162fbacb0560d897b5d7027fc23e5558039d94907dc108e39e48bd;2018-06-27 12:04:00.827;111.111.117-31;1;NULL;NULL;NULL
1046;2018-06-27 10:31:39.147;0ce7f5b1024157f416ac197d588b2271e7d76ffd44e2bb4fc30b38f9c862dac539670ba697a0fe2eb38740f75e0352a21db801bfdf311ef80d1c7289830005f4;2018-06-27 12:01:40.263;111.111.117-32;2;5AF05FF8-091B-E711-941D-001DD8200001;NULL;NULL
1047;2018-06-27 10:31:46.297;fdeec2a05e9f29078743d6e6ccd2c418090f0dad848b1aa5c11b966714a601b9045a594fd90eeb0ef23b72028a0e290eadcc148e20396c90c1dcd85777cf04bb;2018-06-27 12:04:14.180;111.111.117-33;1;NULL;NULL;NULL
1048;2018-06-27 10:31:56.467;fb4170d16e92e39a5cf34eca3a2919557b45dc1521155a470aaf5694c95f5b5fe11728340c4c74c43724b18d526bed750b8416457c35f2761c3e2bc56d7d6c2a;2018-06-27 12:01:58.357;111.111.117-34;1;NULL;NULL;NULL
1049;2018-06-27 10:32:21.673;1d285381d80d91218a626a10adf9a5897d24fbde26da479f9213d52f991d01cdc773d393e689de822c10fd22fe0d7c8f49519701e997f96e7c73e87e1fab0d20;2018-06-27 12:17:29.863;111.111.117-35;1;NULL;NULL;NULL
1050;2018-06-27 10:32:25.150;f48332b13deb8ae9ad6339d0fe4af021fabfbea2788515d43f2ef1ddf259b1697ebf8243012fb6905ce71e220bf322c1a4b542ae6d0a36212556a50301481006;2018-06-27 12:02:26.010;111.111.117-36;2;16340015-EE46-E711-9422-005056AC7EA7;NULL;NULL
1051;2018-06-27 10:32:29.100;c05af3fa30427416019ed3b5c30d90ef24791ef3bf8711e5c4363b09153b6009133f589bc01af0eb316da6366b4576c8fdd492e91261dd406f928026c76c3a4a;2018-06-27 12:42:26.683;111.111.117-37;1;NULL;NULL;NULL
1052;2018-06-27 10:32:44.697;efc33e1bb9d10edff65e0494a5af55378d131a77cad052fba9d47c440433be88ef91ab161ccf9eda23e127d241ed5e9ff41e01e83a5afa617a7bf6ce44467a46;2018-06-27 12:02:45.603;111.111.117-38;2;3A7FB741-0C6A-E611-9414-001DD8200008;NULL;NULL
1053;2018-06-27 10:32:49.330;8c91fa83afc16f707e282eca8b396700362793e3314b0c699b4dac99fa37a0fd5fa900b882a4e38a66f64b094d499c0069b6978e685905da1a4755c7dc70bd14;2018-06-27 12:16:53.300;111.111.117-39;1;NULL;NULL;NULL
1054;2018-06-27 10:33:23.953;c85d6b008a911e49c25c0506298ed0d4b822d4d5374fb97bb0bc2420c07adb97422d3770d87a50971ce555ce091bc5db87fb0b644fef39ca2207e34249b9127f;2018-06-27 12:10:57.800;111.111.117-40;1;NULL;NULL;NULL
1055;2018-06-27 10:33:29.457;1a2625ad06f8d444dd3d7150e4dd2064c8bf6dc34ecf544acc8a4aaca364624bca1cb96b8d72c52570c48dde12061c05d1df09fbcd06a452d2ec006231238f73;2018-06-27 12:03:30.347;111.111.117-41;2;00A18920-CBF2-E111-B994-0026B97E0079;NULL;NULL
1056;2018-06-27 10:33:33.470;5a1244805cfd50e59a495e58fcfcf67b99035ec4b674fb2d5a02964bc44a70b44d25ff7092d342e90c717e29dea6dfdbbba366f3b4c5a15bf15bb8c416c993fc;2018-06-27 12:03:43.333;111.111.117-42;2;B675FDC8-663A-E311-B421-02BFC0A801BB;NULL;NULL
1057;2018-06-27 10:33:44.400;b46873cb45512fed0278b31323a746d34fa3898b4e8a08920f31fc0ce33d5bcab83614c0ff1ad22ce4668e65ee2dfaaf1e9bceb54e9e9b14607c0bc2fd39cb8c;2018-06-27 12:06:47.977;111.111.117-43;1;NULL;NULL;NULL
1058;2018-06-27 10:34:19.653;b1e4876fda58490665ad1f1d4e8c887e232df9f7ec56a31e3919e1483ba97bb8ac695a310b66cab8fc7bc235678e7426e6b1ce2941ac3ae2851c457834871582;2018-06-27 12:04:21.530;111.111.117-44;1;NULL;NULL;NULL
1059;2018-06-27 10:34:26.857;b2dd34c9325e490e92b020c95bddced1ca05cf44db2eb1adadb83b93877dae490c4a9c8a9082d373dbf85187997881e2ae1709e973ecc7231d681dcf57fb350b;2018-06-27 12:09:58.433;111.111.117-45;1;NULL;NULL;NULL
1060;2018-06-27 10:34:32.033;4ce83a8927e293ae55d9f8b11e9696194a9f256d2d34a95876d40a51b25197afbb83cc5ecf0cab09976342cfda867ac701d0c228d57392610dec5d0397afd2d7;2018-06-27 12:04:45.153;111.111.117-46;2;B675FDC8-663A-E311-B421-02BFC0A801BB;NULL;NULL
1061;2018-06-27 10:35:09.807;d897a34cd322da6933e401b9f8a7319c40b669912f2e016b3c0021c9add9744605010c8f34ffa800626dc1ab1f86a20dda7bd92a97151f1bad3d878f867f542d;2018-06-27 12:05:11.960;111.111.117-47;1;NULL;NULL;NULL
1062;2018-06-27 10:35:39.883;cf60c876c53c0cc28bf4f28cf9d3cd719f959b1bd090ad999a889b52e54e9180fc3c76f0c0ff73cd8effd4fb6a9f7d31c0b27f09a192d17f7629068401a699e9;2018-06-27 12:05:41.510;111.111.117-48;1;NULL;NULL;NULL
1063;2018-06-27 10:35:39.900;c6de31ddca7741a2a968be98ab6b7d6c26ece950e10e95708dd5a508e7edf8a0cf622c0018f2edad4f45d5dfd42ca33ca84f5cc7e9be25fcc2fa4263d827695b;2018-06-27 12:05:40.480;111.111.117-49;2;9E4720CC-E4EA-E511-9409-005056200001;NULL;NULL
1064;2018-06-27 10:35:45.970;161644974caea4330098767273597883a6384a241d3992a315cea5dd3c88766d78600ea6267875b69f8dfd260feb1aeaeab670ba4ddb87d4a52a675fc19592ea;2018-06-27 12:05:46.850;111.111.117-50;3;NULL;NULL;NULL
1065;2018-06-27 10:36:10.313;f85a6758d12f26ba94c36454e53a483e4308495a9b3ff71f3b358770bd88dbd102ff09efecdc4b82e36d6e144b356d8b2a44fc236cad27681c8a9eef4ef513e3;2018-06-27 12:06:53.827;111.111.117-51;1;NULL;NULL;NULL
1066;2018-06-27 10:36:58.710;b311bfdc31c551231482393aed6a204f53566facc0571338bb9c906956cd71da55653a9a432befc117ab0c3d4af9ecc377fd9c6d0d5f760db827326a88840dc0;2018-06-27 12:07:00.257;111.111.117-52;1;NULL;NULL;NULL
1067;2018-06-27 10:37:06.077;991daa335e51f561de09fdcda3e8ed52477b24ad981512edebbf9f181682666ec575668282c8695c326ba8a97c7254a025b23abd043496ececfbd3c36a9288ac;2018-06-27 12:08:59.163;111.111.117-53;2;5AF05FF8-091B-E711-941D-001DD8200001;NULL;NULL
1068;2018-06-27 10:37:25.983;e9d0b0e6eb3ddca9f34c7d9fcd40c89015205aa378e027b9ce08a7ff8f6fc41496c5220f59bfee3ef84aa8faa29e7fea9e18133fcb43a88db77780244c61cf6c;2018-06-27 12:08:58.817;111.111.117-54;1;NULL;NULL;NULL
1069;2018-06-27 10:37:33.403;687d878677200e682429b8f044f2f43851cd9def158eb069a9003e2d889c4cc4338f1c9adb47b9257aeff1c274ecf37487e96ef8106cb9e1b1c00c597278f807;2018-06-27 12:07:33.403;111.111.117-55;1;NULL;NULL;NULL
1070;2018-06-27 10:37:48.893;06386b2522f0b6dc4c95cfa9bd1729cb588365a589f16e01dacc6e5aaf310c65248586afda275c9720e8bc3b1cf72902a991db8f8c116277d21b0b4855a42c43;2018-06-27 12:07:50.550;111.111.117-56;1;NULL;NULL;NULL
1071;2018-06-27 10:38:41.783;e9446807cee1f2fb7ffa3f0c04715a5ceecd2cdff4ee3165160c52ada644b4df1ec2afefdd69872f8ad6cbedcd1e0ce08d70274ba9340c89a9f61eaa8ca11e63;2018-06-27 12:08:41.783;111.111.117-57;1;NULL;NULL;NULL
1072;2018-06-27 10:38:54.167;7bf2946d886f6721dc27d3e355e85cb5a7824c10b56d0a6f17b192d1312bcc25a6c1aa5cdca9debcd140f5b70294744bd9ec1a388a3adc67de1440f973cb52b0;2018-06-27 12:37:35.447;111.111.117-58;1;NULL;NULL;NULL
1073;2018-06-27 10:39:07.250;4ca3210a67dc8008b7ac644d894913f50f3d9f1987bbd3f5bd141b0b4ca7279d4daed8d1f2488bc762b73c8e6052c2e90bfa8493ce2664603546f763c049764b;2018-06-27 12:09:08.290;111.111.117-59;2;B675FDC8-663A-E311-B421-02BFC0A801BB;NULL;NULL
1074;2018-06-27 10:39:11.973;c269370aeb97d14ad049451793859fa8c41ec311d0c62c072b0dd66cf8a7634c459869504dc67d697bfde8a37c9ac36e2b54dac1f2eeaaddaf5071fab8e5aae2;2018-06-27 12:09:13.100;111.111.117-60;2;D4F8F8FB-7934-E011-93F9-0026B97D92FF;NULL;NULL
1075;2018-06-27 10:40:07.817;edef044521b117cf5cb061c447fb880e802b17130fa61097f5322cecaa7a9811312fa4d5b6ec6d63b9025db10212bb789704e747027cfbde7704ddea19b38259;2018-06-27 12:10:09.220;111.111.117-61;1;NULL;NULL;NULL
1076;2018-06-27 10:40:43.150;8c93fa331984877862713f391ea2a6bbedc8a437bdb13bcb0c389180f72316c93ee9d9f9991323d6f4d65893184f0f302272b80051dd1a70454bdead39ebd82e;2018-06-27 12:10:44.083;111.111.117-62;2;00A18920-CBF2-E111-B994-0026B97E0079;NULL;NULL
1077;2018-06-27 10:41:28.420;55ac7b13ecd077738226291a2a2311b1cb7eb4f8a82cd333a8306f658065a9b81d8328a7ccb65237ec86cb4da60d15b2598bdb05194bb76d49c2bdfef24ba456;2018-06-27 12:11:28.420;111.111.117-63;1;NULL;NULL;NULL
1078;2018-06-27 10:41:38.700;3f86bb323e8c2d583a6e628d2938cb8d88f86c81cb7b4d589f892bd4df031d6d531ba63a9ff67c256629f37c0dd7224b84a4b85b430d96dec0c127cc5d395da0;2018-06-27 12:11:38.700;111.111.117-64;1;NULL;NULL;NULL
1079;2018-06-27 10:42:06.343;da8143bd4f599aa4faba36121c46e50fd785d305e58ae84733717959d207209958a86abd15684010beb6b34c1546658837fdd109ccf7ac56f66b447b2bad4ffe;2018-06-27 12:12:06.343;111.111.117-65;1;NULL;NULL;NULL
1080;2018-06-27 10:42:24.250;4ea5fa5ac736658e7220867db5479fff3f134f3c249ec373fe80e4a5a3eba56ee99196550c9871558dae55e9912f262a4ed90b82eac8b037e16387b0fda95f00;2018-06-27 12:15:08.513;111.111.117-66;1;NULL;NULL;NULL
1081;2018-06-27 10:42:40.243;1abe06ed12c81252cad699c5a5c12b4930718b36bf8c698742f98cb67fa56ba4470a569376280c647b9f42effc2acaaad84587a16fd606de37770e8b26194cef;2018-06-27 12:12:40.243;111.111.117-67;1;NULL;NULL;NULL
1082;2018-06-27 10:42:47.297;d22a8ac1c693063fda88f7d63ae006435051f04ae98df463da60f57f931c5e8e347a08e076596347c77da1c3fcda63aeedcecf5292c1718dfe119a316e0bfc28;2018-06-27 12:13:39.923;111.111.117-68;1;NULL;NULL;NULL
1083;2018-06-27 10:43:16.223;e2846399402b174f7788b7247e2c86e936a3dc10739ac87cb589125ce8ef4ad4e6a54107cdd6eba47b05ed90f52852ea89090bed71b0e47f5989df7e0e03f2bf;2018-06-27 12:13:17.513;111.111.117-69;2;02E876E7-4030-E711-941B-001DD8200008;NULL;NULL
1084;2018-06-27 10:43:23.190;903b8df58f8598cc25be4bcd521638c75e844f9fb584ed0ece753a045993cc2a3062b57a600ec47a7cfea5027f1320db4100d51e1a87f60ee78a3393d8584bfc;2018-06-27 12:13:24.780;111.111.117-70;1;NULL;NULL;NULL
1085;2018-06-27 10:43:23.777;4ee0f33804e7353267906c512986ea0d3b7c71bbfbd28a9ca4b9746fd796f70afc6145648ff57cdfcaa57730d30c8fb78db1a474d32ab489ea5b2c034e46745a;2018-06-27 12:15:23.090;111.111.117-71;1;NULL;NULL;NULL
1086;2018-06-27 10:43:57.373;f6cffcea0288f25ccba9cbeae785bf231b8b1322edc1d8b683db90b45f7f4ea05b91ae63ffa4f8cba2f7f601f9ebbc4af321b8c372a30c049c62625d823d4ab0;2018-06-27 12:13:58.850;111.111.117-72;2;FEF5D6DD-12DC-E711-80C0-005056955165;NULL;NULL
1087;2018-06-27 10:43:58.447;91c50240a4a3deaf17ac1a9bafab64994d60022764a77ce792b7a11342d99da21d2149986b647f8615f1ef1e18481a671f70c02cb69b23f0234e7cbb98a23f75;2018-06-27 12:16:45.553;111.111.117-73;1;NULL;NULL;NULL
1088;2018-06-27 10:44:13.827;07cf51eb245a359794b53b2e11455ff638c5a4726ee3409188f9d2c343ad180f785d6195ebe95cd614c726c216338cdcdd9b4c0fbf9c1e58481f27be1e457c4a;2018-06-27 12:14:13.827;111.111.117-74;1;NULL;NULL;NULL
1089;2018-06-27 10:44:20.250;0bfa80ddc9d8efddb0286f28f1e088480268458f21fe3c32c2b177594790f852524547d976b56985c86df7c6501365edf3f78a91fa38a214f1f6527b8739d2c4;2018-06-27 12:35:28.417;111.111.117-75;1;NULL;NULL;NULL
1090;2018-06-27 10:44:25.067;79e6e7cc7ca391d48a87700e5c05946eaf643c71e10a0cf6505a957dcd996627d4c1084a39254186c8fb9d473fcceaece8073400e80cbdf7c7d886a7c4e1552b;2018-06-27 12:14:26.220;111.111.117-76;2;FEF5D6DD-12DC-E711-80C0-005056955165;NULL;NULL
1091;2018-06-27 10:44:49.580;455f29b8e0b33175c2e8d8291316c00a9266e09290efa0116dfb676cf7e5a6f86b99a5f7c8b1f8ddd84466411cb1b127f8d75cbe7838ac8f0e671f2828f8ea76;2018-06-27 12:15:01.340;111.111.117-77;1;NULL;NULL;NULL
1092;2018-06-27 10:45:25.663;a47f4b2924fa866690164652d5a62a7c866da1e30e37db72c89c80c7e09c2d0a2b923aa45b6656c281c0a640bd1c32585ec3103621c8c19d5609dac4958abc16;2018-06-27 12:18:52.410;111.111.117-78;1;NULL;NULL;NULL
1093;2018-06-27 10:45:31.607;e9a30010cf1967a9ce46f94517f8fe513465268fdfe729fdf01bdd4be7f4e28f3f32747972d49a700018a1bf559d1bd0c4bbe320671574f82507e7fd2bc9b215;2018-06-27 12:15:31.607;111.111.117-79;1;NULL;NULL;NULL
1094;2018-06-27 10:45:55.683;243fb361ce66b36181294f1c878b63459af9f9a03b182826e70156713cfb9f7c001f4c1efdf00ff5fc50c8f70996ad80841ee8a78807687884c80463eb32a7c8;2018-06-27 12:21:04.083;111.111.117-80;1;NULL;NULL;NULL
1095;2018-06-27 10:46:14.023;bdd775a24b655cb1eb1a8f9e56f75071e84f2696450be04fd823c63415fecac414355a23a69e99bbe75ab18fcc7870d99b3746f08c9cbe5dd0a9b680b6cfdacf;2018-06-27 12:16:14.023;111.111.117-81;1;NULL;NULL;NULL
1096;2018-06-27 10:46:20.197;233a8ce908341ae5662e89814805824a075417e2778216d5cd10a68da222b5ff29cb78b4df9353a09c0a97ac6de8a0b7afacc4cee5e63b0c41bae7f91e6264d5;2018-06-27 12:21:52.860;111.111.117-82;1;NULL;NULL;NULL
1097;2018-06-27 10:46:29.947;f7a55bc5a6460eceef49d1f199731429cf948c42e514c191626fe625f25400863e6a36aba032870ad124c2685a44da308658a83a70e92d044f290ba57a73053a;2018-06-27 12:16:29.947;111.111.117-83;1;NULL;NULL;NULL
1098;2018-06-27 10:46:37.907;ccdb89f0336b9bfdbed106d63d6a1f0564dcbdb5e4f0139080087b99387421c935a3b4fd6093190a603ec5d77ede2aeb6ad91a5edbe4ba54afa4770c8c2c4c5f;2018-06-27 12:16:37.907;111.111.117-84;1;NULL;NULL;NULL
1099;2018-06-27 10:46:53.097;363a5f7d5d3827fbb5119c0ff403f54e3f6fe17f0e72d7724ae9522f424f493425a816e382f7e9c3309ccb1d8576c953572eecfc424680be941479ab8a901c3c;2018-06-27 12:16:53.097;111.111.117-85;1;NULL;NULL;NULL
1100;2018-06-27 10:47:21.580;1c9082c94bf16c252e3103d4215d1507d409182c8566594322eb64c5cc276a38cc8b2eaf6586c1d55981837df47b8d4dc4cdbe0033af45eb2850c7703d041aea;2018-06-27 12:17:21.580;111.111.117-86;1;NULL;NULL;NULL
1101;2018-06-27 10:47:29.520;80b1474f42ad14d044960f855a05599ee627021dc03bf0deaa5f761b6044545c0a46d2ed8862ad9144a35785e3f1db0b2e4a2ec5cbe60a157af858d0a2da73ae;2018-06-27 12:17:30.127;111.111.117-87;2;7AA52A9D-B618-E711-941A-001DD8200008;NULL;NULL
1102;2018-06-27 10:47:46.290;8c8aad004e582e3cd5348f6fc1d3e4a999a4e2d67c2822274735150c4c3c19524b1f02b879209ef8b50b62fcfeede3df5274164684fb8b65f66fd2eb39124f80;2018-06-27 12:24:51.033;111.111.117-88;1;NULL;NULL;NULL
1103;2018-06-27 10:47:48.957;4205c6f1ba2ab82337d01db30d75d9caacf04e95bb56882afc8156e2dd8ef82570908dd2cc005bc6bf5bfc9a8d3f80e55d8c66397128b306de76e98293a79ffc;2018-06-27 12:17:51.750;111.111.117-89;1;NULL;NULL;NULL
1104;2018-06-27 10:48:09.637;1d9c6528f99eb563b379ad5308fac96c32227ae2bcd335826c7abec73f53dce959c403303f0b9977daf0ff655f9e9e02e782be101da22275ba9aebf5dc1fa898;2018-06-27 12:18:09.637;111.111.117-90;1;NULL;NULL;NULL
1105;2018-06-27 10:48:43.197;e74d3f9fd00052cd39dbdb9d1961c94ab3665d0f277e53266de140ca8629c0920a22a11b91df2ab49c87e541fc1ec67e0bc6be50320930fbfbfeb853b68ac166;2018-06-27 12:20:52.763;111.111.117-91;1;NULL;NULL;NULL
1106;2018-06-27 10:48:53.250;b8e13ad4b40d4fbf9d128298a4be541c87e44a4ec47ebf025bc3a66e694587bae565737f3b9c63ed0c6b62baf681719c4356c50da73bf6fb4845ed52ed235729;2018-06-27 12:21:39.217;111.111.117-92;1;NULL;NULL;NULL
1107;2018-06-27 10:49:05.070;fa96cfd5c04cde01274f6dbe6da50e1c8017d6439f15ff6f2d46c41a6d7e0c9bad53de046d96f5b8394a8f319dcf60b662455f83db11c1e2098461c252d76efb;2018-06-27 12:20:12.823;111.111.117-93;1;NULL;NULL;NULL
1108;2018-06-27 10:49:08.593;9fc59f170f5a6c3f1c908169d9a1c2159dbcdc8bad7b8dbd49d8249831d63d003800f2eb152afcd76bfb05552fc6d275856f711cd49ea262aac4ecb94d82369f;2018-06-27 12:24:32.380;111.111.117-94;1;NULL;NULL;NULL
1109;2018-06-27 10:49:11.530;0ff58a802d15320a62e1ca78bb7834168483149f79c27f4114c5684c6d62c6d8e3cd45783371a7f6203f6fe1ddcd78773303fe29bf1c3a3308149769148db321;2018-06-27 12:19:11.530;111.111.117-95;1;NULL;NULL;NULL
1110;2018-06-27 10:49:34.313;749c7de5ee6bb9431246110cafb9b87cd2cb89b7d177e03614fe730a21a91dc4615b1fc38ebe6bb3bb1777c17d52ab136cbd82ec561ee4f552c44d59e6c7bcfc;2018-06-27 12:19:35.903;111.111.117-96;1;NULL;NULL;NULL
